"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.9723,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.7731,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.8459,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.0507,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.1895,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.197,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.9074,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.3703,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.3411,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.5178,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.7004,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.62,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4815,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.3529,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.9061,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.80885,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.76952,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.4977,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.64157,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.16068,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.50647,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",95.47394,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",95.53714,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",95.82077,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.77651,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2012-12",101.4647,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-01",101.5482,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-02",101.6613,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-03",101.7774,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-04",101.8757,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-05",101.9258,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-06",101.8904,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-07",101.7754,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-08",101.5654,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-09",101.2372,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8695,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5677,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.429,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.4406,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6192,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9986,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.4516,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.8144,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.937,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.8247,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.4141,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5853,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.47116,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.17836,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",96.79274,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",95.56399,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",94.88062,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",95.08817,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",95.7619,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",96.40613,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",96.68724,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",96.69634,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",96.56734,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-09",96.3671,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-10",96.12367,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-11",95.82508,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-12",95.46116,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-01",95.12068,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-02",94.95224,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-03",95.10169,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-04",95.47759,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-05",96.00475,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-06",96.65134,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-07",97.30484,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",97.83066,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.12396,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.28915,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.44732,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.67184,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.93089,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.1653,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.33167,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.47031,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.63954,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.87791,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.1357,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.3386,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.4327,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4833,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.5814,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.7924,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.0584,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2897,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4005,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.3802,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.1825,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.7459,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.1911,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.65343,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.23272,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",98.92671,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",98.74939,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.73473,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.81173,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.91988,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.03288,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.15125,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.29009,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.46149,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.63641,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.77477,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.85215,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.92283,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.0425,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.1974,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.1851,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.66049,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.34995,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.77747,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.66074,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.56928,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.12681,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.90871,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",101.0735,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.9814,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.6758,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6761,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.7362,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.5853,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2379,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.56873,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.94847,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.92482,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.27922,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.79117,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.3776,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.6223,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.753,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0674,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3501,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1754,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9004,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8927,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7361,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7605,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.1287,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.6476,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.8521,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.8037,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.9266,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.11,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.2023,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.1158,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.8992,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.9472,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.9826,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.9142,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.0888,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.2484,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.3442,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.3759,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.3377,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.0219,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.633,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.4453,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.6156,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.7948,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.616,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2558,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4613,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.56844,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.69172,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.3288,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.46783,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",98.95024,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.33185,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.71721,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2134,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.5037,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.5033,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.6866,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7704,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8891,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.1404,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4662,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4018,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.149,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.8588,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.4725,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.2178,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2951,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.6803,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.9232,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9564,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.8932,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.9534,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.868,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.8477,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.1743,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.3986,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.3301,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.1832,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.193,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.31,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.4363,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.5152,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.5692,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.621,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.0636,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.0894,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.98521,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.54579,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.99762,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.44212,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.99655,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.62512,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.67932,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.45036,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",95.51003,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",94.29773,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.83878,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.1212,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.2178,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.3552,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.4803,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.6445,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.7056,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.7201,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.8126,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.883,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.0362,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.3028,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.6251,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4861,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1204,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7468,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.5164,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.3289,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.0971,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.58704,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.92751,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.70271,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.00883,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.43515,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.94236,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4711,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.9574,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.3962,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.5289,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.3111,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9881,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7908,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.7011,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6489,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8109,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0362,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.3108,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.3582,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.097,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.7321,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.3196,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.0271,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0583,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.1445,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3837,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8416,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3122,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.6609,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.6329,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.1314,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.5246,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.0668,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.80878,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.70677,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.77647,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.0554,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4635,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.7684,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.8388,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8276,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9275,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.1378,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4087,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.7098,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.0725,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.3587,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.4904,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.7208,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.8757,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.9242,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.7892,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.7169,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.7149,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.1123,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.6211,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.9491,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-04",104.1968,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-05",104.46,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-06",104.6515,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-07",104.6214,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-08",104.488,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-09",104.1799,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.8139,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.5497,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.2595,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.0009,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.4359,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.0555,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.47537,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.21442,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.81495,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.4974,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",101.0928,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",101.5691,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",101.6451,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",101.2197,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.8886,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.7713,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.6489,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.5085,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.5136,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.6602,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.7681,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.8358,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.7304,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.5312,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.5052,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.6468,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7744,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.8199,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.7795,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6214,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5768,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.6455,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7967,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.898,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8736,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7486,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.6776,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.7258,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.7704,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.6898,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4786,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.209,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.98812,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.0059,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0952,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.0481,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.83524,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.71407,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.75664,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.79947,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.66584,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.26318,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.71326,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.43607,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.43573,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.59551,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.72678,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.81367,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.90896,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.11407,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.2829,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.28469,
